// VilsSharpX CAN/UART trace – 2026-09-03 09:36:23
// Records: 2075
// Seq;Timestamp;Device;Op;Address;Value;Status;RspDelayUs;IfDelayUs;RawHex
844;2026-09-03 06:35:02.662;OSRAM;R;0x0000;0x000060F5;Ok;6;307;80A5BE0060F5FFFF0003000003E8FFFF7100302000060000000000A50000FFFF00000078B5D9
845;2026-09-03 06:35:02.662;OSRAM;R;0x0010;0x00001F9E;Ok;6;396;80A5BE101F9E00000000000200000073008C004C007F01000100FFFF5004FFFFA5000183C2D5
846;2026-09-03 06:35:02.663;OSRAM;R;0x0030;0x00009ED6;Ok;6;1037;80A5B6309ED69EC09ED69ED69ED69EBA9EBA9EBA9EBA9EBA002E002C4654
847;2026-09-03 06:35:02.663;OSRAM;R;0x0080;0x00000000;Ok;6;399;80A5BE800000000000000000000000000000000000000000000000000000000000000000F62D
848;2026-09-03 06:35:02.668;OSRAM;R;0x00C0;0x00000000;Ok;6;395;80A5BEC00000000000000000000000000000000000000000000000000000000000000000952C
849;2026-09-03 06:35:02.668;OSRAM;R;0x00F7;0x00000100;Ok;6;394;80A5B0F7010001000000000080A30000FFFF2402ABCD7B51
850;2026-09-03 06:35:02.672;OSRAM;W;0x0006;0x00003100;Ok;0;6311;80A52006310046DE
851;2026-09-03 06:35:02.672;OSRAM;R;0x0000;0x000060F5;Ok;6;305;80A5BE0060F5FFFF0003000003E8FFFF7100302000060000000000A50000FFFF00000078B5D9
852;2026-09-03 06:35:02.672;OSRAM;R;0x0010;0x00001F9F;Ok;6;393;80A5BE101F9F00000000000200000073008C004C007F01000100FFFF5004FFFFA50001834CFC
853;2026-09-03 06:35:02.673;OSRAM;R;0x0020;0x00000000;Ok;6;396;80A5BE2000000000000C000EFFFFFFFF2904FFFFFFFFFFFFC44407F0F6000002F0D100641810
854;2026-09-03 06:35:02.673;OSRAM;R;0x0030;0x00009ED6;Ok;6;395;80A5B6309ED69EC09ED69ED69ED69EBA9EBA9EBA9EBA9EBA002E002D5675
855;2026-09-03 06:35:02.682;OSRAM;R;0x0090;0x00000000;Ok;6;399;80A5BE900000000000000000000000000000000000000000000000000000000000000000AAE5
856;2026-09-03 06:35:02.682;OSRAM;R;0x00D0;0x00000000;Ok;6;395;80A5BED00000000000000000000000000000000000000000000000000000000000000000C9E4
857;2026-09-03 06:35:02.682;OSRAM;R;0x00F7;0x00000100;Ok;6;394;80A5B0F7010001000000000080A30000FFFF2402ABCD7B51
858;2026-09-03 06:35:02.682;OSRAM;W;0x0006;0x00003100;Ok;0;6257;80A52006310046DE
859;2026-09-03 06:35:02.682;OSRAM;R;0x0000;0x000060F5;Ok;6;306;80A5BE0060F5FFFF0003000003E8FFFF7100302000060000000000A50000FFFF00000078B5D9
860;2026-09-03 06:35:02.683;OSRAM;R;0x0010;0x00001FA0;Ok;6;395;80A5BE101FA000000000000200000073008C004C007F01000100FFFF5004FFFFA50001834324
861;2026-09-03 06:35:02.683;OSRAM;R;0x0020;0x00000000;Ok;6;398;80A5BE2000000000000C000EFFFFFFFF2904FFFFFFFFFFFFC44407F0F6000000F0D100645C93
862;2026-09-03 06:35:02.688;OSRAM;R;0x0030;0x00009ED6;Ok;6;395;80A5B6309ED69EC09ED69ED69ED69EBA9EBA9EBA9EBA9EBA002E002D5675
863;2026-09-03 06:35:02.688;OSRAM;R;0x00A0;0x00000000;Ok;6;398;80A5BEA000000000000000000000000000000000000000000000000000000000000000004FBD
864;2026-09-03 06:35:02.688;OSRAM;R;0x00E0;0x00000000;Ok;6;395;80A5BEE000000000000000000000000000000000000000000000000000000000000000002CBC
865;2026-09-03 06:35:02.688;OSRAM;R;0x00F7;0x00000100;Ok;6;394;80A5B0F7010001000000000080A30000FFFF2402ABCD7B51
866;2026-09-03 06:35:02.692;OSRAM;W;0x0006;0x00003100;Ok;0;6295;80A52006310046DE
867;2026-09-03 06:35:02.693;OSRAM;R;0x0000;0x000060F5;Ok;6;307;80A5BE0060F5FFFF0003000003E8FFFF7100302000060000000000A50000FFFF00000078B5D9
868;2026-09-03 06:35:02.693;OSRAM;R;0x0010;0x00001FA0;Ok;6;397;80A5BE101FA000000000000200000073008C004C007F01000100FFFF5004FFFFA50001834324
869;2026-09-03 06:35:02.693;OSRAM;R;0x0020;0x00000000;Ok;6;395;80A5BE2000000000000C000EFFFFFFFF2904FFFFFFFFFFFFC44407F0F6000000F0D100645C93
870;2026-09-03 06:35:02.702;OSRAM;R;0x0030;0x00009ED6;Ok;6;395;80A5B6309ED69EC09ED69ED69ED69EBA9EBA9EBA9EBA9EBA002E002D5675
871;2026-09-03 06:35:02.702;OSRAM;R;0x0070;0x00000000;Ok;6;400;80A5BE700000000000000000000000000000000000000000000000000000000000000000B676
872;2026-09-03 06:35:02.702;OSRAM;R;0x00B0;0x00000000;Ok;6;394;80A5BEB000000000000000000000000000000000000000000000000000000000000000001375
873;2026-09-03 06:35:02.702;OSRAM;R;0x00F7;0x00000100;Ok;6;393;80A5B0F7010001000000000080A30000FFFF2402ABCD7B51
874;2026-09-03 06:35:02.702;OSRAM;W;0x0006;0x00003100;Ok;0;6289;80A52006310046DE
875;2026-09-03 06:35:02.708;OSRAM;R;0x0000;0x000060F5;Ok;6;307;80A5BE0060F5FFFF0003000003E8FFFF7100302000060000000000A50000FFFF00000078B5D9
876;2026-09-03 06:35:02.708;OSRAM;R;0x0010;0x00001FA1;Ok;6;395;80A5BE101FA100000000000200000073008C004C007F01000100FFFF5004FFFFA5000183CD0D
877;2026-09-03 06:35:02.708;OSRAM;R;0x0020;0x00000000;Ok;6;397;80A5BE2000000000000C000EFFFFFFFF2904FFFFFFFFFFFFC44407F0F6000000F0D100645C93
878;2026-09-03 06:35:02.708;OSRAM;R;0x0080;0x00000000;Ok;6;988;80A5BE800000000000000000000000000000000000000000000000000000000000000000F62D
879;2026-09-03 06:35:02.712;OSRAM;R;0x00F7;0x00000100;Ok;6;1036;80A5B0F7010001000000000080A30000FFFF2402ABCD7B51
880;2026-09-03 06:35:02.713;OSRAM;W;0x0006;0x00003100;Ok;0;6312;80A52006310046DE
881;2026-09-03 06:35:02.713;OSRAM;R;0x0000;0x000060F5;Ok;6;306;80A5BE0060F5FFFF0003000003E8FFFF7100302000060000000000A50000FFFF00000078B5D9
882;2026-09-03 06:35:02.722;OSRAM;R;0x0010;0x00001FA1;Ok;8;396;80A5BE101FA100000000000200000073008C004C007F01000100FFFF5004FFFFA5000183CD0D
883;2026-09-03 06:35:02.722;OSRAM;R;0x0020;0x00000000;Ok;6;397;80A5BE2000000000000C000EFFFFFFFF2904FFFFFFFFFFFFC44407F0F6000000F0D100645C93
884;2026-09-03 06:35:02.722;OSRAM;R;0x0030;0x00009ED6;Ok;6;396;80A5B6309ED69EC09ED69ED69ED69EBA9EBA9EBA9EBA9EBA002E002D5675
885;2026-09-03 06:35:02.722;OSRAM;R;0x0090;0x00000000;Ok;6;400;80A5BE900000000000000000000000000000000000000000000000000000000000000000AAE5
886;2026-09-03 06:35:02.722;OSRAM;R;0x00D0;0x00000000;Ok;6;396;80A5BED00000000000000000000000000000000000000000000000000000000000000000C9E4
887;2026-09-03 06:35:02.722;OSRAM;R;0x00F7;0x00000100;Ok;6;394;80A5B0F7010001000000000080A30000FFFF2402ABCD7B51
888;2026-09-03 06:35:02.728;OSRAM;W;0x0006;0x00003100;Ok;0;6258;80A52006310046DE
889;2026-09-03 06:35:02.728;OSRAM;R;0x0000;0x000060F5;Ok;6;307;80A5BE0060F5FFFF0003000003E8FFFF7100302000060000000000A50000FFFF00000078B5D9
890;2026-09-03 06:35:02.728;OSRAM;R;0x0010;0x00001FA2;Ok;6;394;80A5BE101FA200000000000200000073008C004C007F01000100FFFF5004FFFFA50001834F57
891;2026-09-03 06:35:02.728;OSRAM;R;0x0020;0x00000000;Ok;6;397;80A5BE2000000000000C000EFFFFFFFF2904FFFFFFFFFFFFC44407F0F6000000F0D100645C93
892;2026-09-03 06:35:02.732;OSRAM;R;0x0030;0x00009ED6;Ok;6;397;80A5B6309ED69EC09ED69ED69ED69EBA9EBA9EBA9EBA9EBA002E002D5675
893;2026-09-03 06:35:02.732;OSRAM;R;0x00A0;0x00000000;Ok;6;399;80A5BEA000000000000000000000000000000000000000000000000000000000000000004FBD
894;2026-09-03 06:35:02.732;OSRAM;R;0x00E0;0x00000000;Ok;6;395;80A5BEE000000000000000000000000000000000000000000000000000000000000000002CBC
895;2026-09-03 06:35:02.732;OSRAM;R;0x00F7;0x00000100;Ok;6;394;80A5B0F7010001000000000080A30000FFFF2402ABCD7B51
896;2026-09-03 06:35:02.741;OSRAM;W;0x0006;0x00003100;Ok;0;6296;80A52006310046DE
897;2026-09-03 06:35:02.741;OSRAM;R;0x0000;0x000060F5;Ok;6;306;80A5BE0060F5FFFF0003000003E8FFFF7100302000060000000000A50000FFFF00000078B5D9
898;2026-09-03 06:35:02.741;OSRAM;R;0x0010;0x00001FA2;Ok;6;396;80A5BE101FA200000000000200000073008C004C007F01000100FFFF5004FFFFA50001834F57
899;2026-09-03 06:35:02.741;OSRAM;R;0x0020;0x00000000;Ok;6;396;80A5BE2000000000000C000EFFFFFFFF2904FFFFFFFFFFFFC44407F0F6000000F0D100645C93
900;2026-09-03 06:35:02.741;OSRAM;R;0x0030;0x00009ED6;Ok;6;396;80A5B6309ED69EC09ED69ED69ED69EBA9EBA9EBA9EBA9EBA002E002D5675
901;2026-09-03 06:35:02.741;OSRAM;R;0x00B0;0x00000000;Ok;6;1041;80A5BEB000000000000000000000000000000000000000000000000000000000000000001375
902;2026-09-03 06:35:02.741;OSRAM;R;0x00F7;0x00000100;Ok;6;393;80A5B0F7010001000000000080A30000FFFF2402ABCD7B51
903;2026-09-03 06:35:02.748;OSRAM;W;0x0006;0x00003100;Ok;0;6288;80A52006310046DE
904;2026-09-03 06:35:02.748;OSRAM;R;0x0000;0x000060F5;Ok;6;307;80A5BE0060F5FFFF0003000003E8FFFF7100302000060000000000A50000FFFF00000078B5D9
905;2026-09-03 06:35:02.752;OSRAM;R;0x0010;0x00001FA3;Ok;6;396;80A5BE101FA300000000000200000073008C004C007F01000100FFFF5004FFFFA5000183C17E
906;2026-09-03 06:35:02.752;OSRAM;R;0x0020;0x00000000;Ok;6;395;80A5BE2000000000000C000EFFFFFFFF2904FFFFFFFFFFFFC44407F0F6000000F0D100645C93
907;2026-09-03 06:35:02.752;OSRAM;R;0x0030;0x00009ED6;Ok;6;395;80A5B6309ED69EC09ED69ED69ED69EBA9EBA9EBA9EBA9EBA002E002D5675
908;2026-09-03 06:35:02.752;OSRAM;R;0x0080;0x00000000;Ok;6;401;80A5BE800000000000000000000000000000000000000000000000000000000000000000F62D
909;2026-09-03 06:35:02.752;OSRAM;R;0x00C0;0x00000000;Ok;6;396;80A5BEC00000000000000000000000000000000000000000000000000000000000000000952C
910;2026-09-03 06:35:02.752;OSRAM;R;0x00F7;0x00000100;Ok;6;395;80A5B0F7010001000000000080A30000FFFF2402ABCD7B51
911;2026-09-03 06:35:02.761;OSRAM;W;0x0006;0x00003100;Ok;0;6313;80A52006310046DE
912;2026-09-03 06:35:02.761;OSRAM;R;0x0000;0x000060F5;Ok;6;305;80A5BE0060F5FFFF0003000003E8FFFF7100302000060000000000A50000FFFF00000078B5D9
913;2026-09-03 06:35:02.761;OSRAM;R;0x0010;0x00001FA3;Ok;6;397;80A5BE101FA300000000000200000073008C004C007F01000100FFFF5004FFFFA5000183C17E
914;2026-09-03 06:35:02.761;OSRAM;R;0x0020;0x00000000;Ok;6;396;80A5BE2000000000000C000EFFFFFFFF2904FFFFFFFFFFFFC44407F0F6000000F0D100645C93
915;2026-09-03 06:35:02.761;OSRAM;R;0x0030;0x00009ED6;Ok;6;396;80A5B6309ED69EC09ED69ED69ED69EBA9EBA9EBA9EBA9EBA002E002D5675
916;2026-09-03 06:35:02.761;OSRAM;R;0x0090;0x00000000;Ok;6;399;80A5BE900000000000000000000000000000000000000000000000000000000000000000AAE5
917;2026-09-03 06:35:02.761;OSRAM;R;0x00D0;0x00000000;Ok;6;396;80A5BED00000000000000000000000000000000000000000000000000000000000000000C9E4
918;2026-09-03 06:35:02.761;OSRAM;R;0x00F7;0x00000100;Ok;6;393;80A5B0F7010001000000000080A30000FFFF2402ABCD7B51
919;2026-09-03 06:35:02.769;OSRAM;W;0x0006;0x00003100;Ok;0;6258;80A52006310046DE
